product_id,store_id,date,sales,product_name
1550,6,1997-12-29,4,CDR Apple Butter
1559,7,1997-01-03,3,CDR Apple Preserves
1559,3,1997-01-21,3,CDR Apple Preserves
1559,15,1997-02-02,2,CDR Apple Preserves
1559,16,1997-02-03,4,CDR Apple Preserves
1559,11,1997-02-11,2,CDR Apple Preserves
1559,3,1997-02-15,2,CDR Apple Preserves
1559,3,1997-02-17,3,CDR Apple Preserves
1559,6,1997-04-14,2,CDR Apple Preserves
1559,16,1997-04-26,3,CDR Apple Preserves
1559,11,1997-05-02,3,CDR Apple Preserves
1559,17,1997-05-14,4,CDR Apple Preserves
1559,15,1997-05-22,5,CDR Apple Preserves
1559,14,1997-05-28,2,CDR Apple Preserves
1559,3,1997-06-11,2,CDR Apple Preserves
1559,17,1997-07-02,3,CDR Apple Preserves
1559,13,1997-07-27,4,CDR Apple Preserves
1559,16,1997-09-02,3,CDR Apple Preserves
1559,13,1997-09-11,2,CDR Apple Preserves
1559,17,1997-09-23,2,CDR Apple Preserves
1559,11,1997-11-15,4,CDR Apple Preserves
1559,13,1997-11-16,3,CDR Apple Preserves
1559,16,1997-11-22,3,CDR Apple Preserves
1559,6,1997-12-01,2,CDR Apple Preserves
1559,16,1997-12-05,4,CDR Apple Preserves
1559,7,1997-12-19,2,CDR Apple Preserves
1559,13,1997-12-28,7,CDR Apple Preserves
53,23,1997-01-03,4,Club Sharp Cheddar Cheese
53,3,1997-01-06,4,Club Sharp Cheddar Cheese
53,7,1997-01-12,3,Club Sharp Cheddar Cheese
53,17,1997-01-13,3,Club Sharp Cheddar Cheese
53,17,1997-01-16,6,Club Sharp Cheddar Cheese
53,24,1997-01-17,2,Club Sharp Cheddar Cheese
53,14,1997-01-29,1,Club Sharp Cheddar Cheese
53,17,1997-01-29,6,Club Sharp Cheddar Cheese
53,24,1997-02-03,2,Club Sharp Cheddar Cheese
53,7,1997-02-12,2,Club Sharp Cheddar Cheese
53,11,1997-02-12,3,Club Sharp Cheddar Cheese
53,3,1997-02-14,4,Club Sharp Cheddar Cheese
53,6,1997-02-17,2,Club Sharp Cheddar Cheese
53,3,1997-02-21,4,Club Sharp Cheddar Cheese
53,17,1997-02-25,4,Club Sharp Cheddar Cheese
53,13,1997-02-26,4,Club Sharp Cheddar Cheese
53,24,1997-03-09,2,Club Sharp Cheddar Cheese
53,13,1997-03-13,2,Club Sharp Cheddar Cheese
53,11,1997-03-23,4,Club Sharp Cheddar Cheese
53,24,1997-03-27,4,Club Sharp Cheddar Cheese
53,13,1997-03-28,4,Club Sharp Cheddar Cheese
53,7,1997-04-07,2,Club Sharp Cheddar Cheese
53,13,1997-04-15,3,Club Sharp Cheddar Cheese
53,16,1997-04-15,3,Club Sharp Cheddar Cheese
53,7,1997-04-27,2,Club Sharp Cheddar Cheese
53,13,1997-05-01,3,Club Sharp Cheddar Cheese
53,24,1997-05-07,2,Club Sharp Cheddar Cheese
53,13,1997-05-09,3,Club Sharp Cheddar Cheese
53,11,1997-05-15,2,Club Sharp Cheddar Cheese
53,23,1997-06-05,3,Club Sharp Cheddar Cheese
53,6,1997-06-21,3,Club Sharp Cheddar Cheese
53,23,1997-06-28,2,Club Sharp Cheddar Cheese
53,23,1997-06-30,3,Club Sharp Cheddar Cheese
53,17,1997-07-05,3,Club Sharp Cheddar Cheese
53,17,1997-07-06,4,Club Sharp Cheddar Cheese
53,11,1997-07-14,5,Club Sharp Cheddar Cheese
53,3,1997-07-16,4,Club Sharp Cheddar Cheese
53,24,1997-07-17,2,Club Sharp Cheddar Cheese
53,15,1997-07-23,5,Club Sharp Cheddar Cheese
53,17,1997-08-15,2,Club Sharp Cheddar Cheese
53,6,1997-08-17,4,Club Sharp Cheddar Cheese
53,24,1997-09-13,2,Club Sharp Cheddar Cheese
53,6,1997-09-17,3,Club Sharp Cheddar Cheese
53,17,1997-09-20,4,Club Sharp Cheddar Cheese
53,2,1997-10-07,1,Club Sharp Cheddar Cheese
53,14,1997-10-22,2,Club Sharp Cheddar Cheese
53,6,1997-10-24,3,Club Sharp Cheddar Cheese
53,7,1997-11-02,3,Club Sharp Cheddar Cheese
53,3,1997-11-11,3,Club Sharp Cheddar Cheese
53,14,1997-11-15,1,Club Sharp Cheddar Cheese
53,11,1997-11-16,4,Club Sharp Cheddar Cheese
53,13,1997-11-18,4,Club Sharp Cheddar Cheese
53,6,1997-11-26,3,Club Sharp Cheddar Cheese
53,13,1997-12-11,3,Club Sharp Cheddar Cheese
53,23,1997-12-17,4,Club Sharp Cheddar Cheese
53,17,1997-12-24,3,Club Sharp Cheddar Cheese
53,13,1997-12-28,3,Club Sharp Cheddar Cheese
53,7,1997-12-29,4,Club Sharp Cheddar Cheese
99,23,1997-01-03,3,Golden Pancake Mix
99,24,1997-01-11,4,Golden Pancake Mix
99,22,1997-01-27,1,Golden Pancake Mix
99,13,1997-02-08,3,Golden Pancake Mix
99,3,1997-02-21,3,Golden Pancake Mix
99,13,1997-03-04,4,Golden Pancake Mix
99,3,1997-03-17,3,Golden Pancake Mix
99,16,1997-03-18,3,Golden Pancake Mix
99,17,1997-03-28,4,Golden Pancake Mix
99,11,1997-04-01,3,Golden Pancake Mix
99,6,1997-04-22,2,Golden Pancake Mix
99,17,1997-04-23,3,Golden Pancake Mix
99,2,1997-05-30,3,Golden Pancake Mix
99,11,1997-06-18,4,Golden Pancake Mix
99,17,1997-06-27,3,Golden Pancake Mix
99,2,1997-07-04,1,Golden Pancake Mix
99,13,1997-07-06,2,Golden Pancake Mix
99,24,1997-07-17,2,Golden Pancake Mix
99,13,1997-07-27,6,Golden Pancake Mix
99,24,1997-08-02,3,Golden Pancake Mix
99,16,1997-08-16,3,Golden Pancake Mix
99,15,1997-08-17,2,Golden Pancake Mix
99,3,1997-08-18,2,Golden Pancake Mix
99,11,1997-08-22,2,Golden Pancake Mix
99,6,1997-08-26,3,Golden Pancake Mix
99,15,1997-09-04,4,Golden Pancake Mix
99,7,1997-09-05,4,Golden Pancake Mix
99,17,1997-10-06,3,Golden Pancake Mix
99,6,1997-10-19,4,Golden Pancake Mix
99,16,1997-10-23,4,Golden Pancake Mix
99,17,1997-10-26,4,Golden Pancake Mix
99,7,1997-11-08,4,Golden Pancake Mix
99,23,1997-11-09,4,Golden Pancake Mix
99,6,1997-12-13,3,Golden Pancake Mix
99,13,1997-12-14,4,Golden Pancake Mix
130,23,1997-01-03,4,Faux Products Laundry Detergent
130,11,1997-01-20,3,Faux Products Laundry Detergent
130,16,1997-02-26,4,Faux Products Laundry Detergent
130,23,1997-03-01,3,Faux Products Laundry Detergent
130,13,1997-03-21,5,Faux Products Laundry Detergent
130,17,1997-03-22,3,Faux Products Laundry Detergent
130,15,1997-04-27,2,Faux Products Laundry Detergent
130,17,1997-05-03,4,Faux Products Laundry Detergent
130,17,1997-05-14,3,Faux Products Laundry Detergent
130,16,1997-05-17,3,Faux Products Laundry Detergent
130,3,1997-05-25,2,Faux Products Laundry Detergent
130,24,1997-06-01,3,Faux Products Laundry Detergent
130,23,1997-06-14,3,Faux Products Laundry Detergent
130,6,1997-06-15,2,Faux Products Laundry Detergent
130,3,1997-06-16,4,Faux Products Laundry Detergent
130,17,1997-06-16,3,Faux Products Laundry Detergent
130,6,1997-06-22,4,Faux Products Laundry Detergent
130,13,1997-06-23,3,Faux Products Laundry Detergent
130,16,1997-06-23,5,Faux Products Laundry Detergent
130,15,1997-06-28,2,Faux Products Laundry Detergent
130,14,1997-07-10,1,Faux Products Laundry Detergent
130,3,1997-07-28,4,Faux Products Laundry Detergent
130,13,1997-07-28,2,Faux Products Laundry Detergent
130,13,1997-08-06,3,Faux Products Laundry Detergent
130,6,1997-08-17,4,Faux Products Laundry Detergent
130,11,1997-08-22,3,Faux Products Laundry Detergent
130,17,1997-08-22,4,Faux Products Laundry Detergent
130,3,1997-09-12,2,Faux Products Laundry Detergent
130,14,1997-09-12,1,Faux Products Laundry Detergent
130,17,1997-09-14,3,Faux Products Laundry Detergent
130,15,1997-09-18,4,Faux Products Laundry Detergent
130,3,1997-09-20,4,Faux Products Laundry Detergent
130,16,1997-09-20,3,Faux Products Laundry Detergent
130,15,1997-09-27,2,Faux Products Laundry Detergent
130,13,1997-10-02,3,Faux Products Laundry Detergent
130,17,1997-10-06,3,Faux Products Laundry Detergent
130,7,1997-10-09,3,Faux Products Laundry Detergent
130,6,1997-10-15,3,Faux Products Laundry Detergent
130,16,1997-10-15,3,Faux Products Laundry Detergent
130,16,1997-10-17,3,Faux Products Laundry Detergent
130,16,1997-10-22,3,Faux Products Laundry Detergent
130,23,1997-11-09,3,Faux Products Laundry Detergent
130,13,1997-11-16,3,Faux Products Laundry Detergent
130,13,1997-11-18,4,Faux Products Laundry Detergent
130,22,1997-11-25,2,Faux Products Laundry Detergent
130,17,1997-11-28,3,Faux Products Laundry Detergent
130,7,1997-12-19,5,Faux Products Laundry Detergent
130,17,1997-12-21,2,Faux Products Laundry Detergent
130,15,1997-12-23,7,Faux Products Laundry Detergent
130,3,1997-12-27,4,Faux Products Laundry Detergent
130,13,1997-12-28,6,Faux Products Laundry Detergent
146,23,1997-01-03,2,Denny AA-Size Batteries
146,24,1997-01-11,2,Denny AA-Size Batteries
146,13,1997-01-20,3,Denny AA-Size Batteries
146,15,1997-01-25,3,Denny AA-Size Batteries
146,6,1997-02-07,4,Denny AA-Size Batteries
146,13,1997-02-08,3,Denny AA-Size Batteries
146,13,1997-02-26,6,Denny AA-Size Batteries
146,16,1997-02-27,3,Denny AA-Size Batteries
146,6,1997-03-20,3,Denny AA-Size Batteries
146,13,1997-03-21,2,Denny AA-Size Batteries
146,15,1997-03-22,2,Denny AA-Size Batteries
146,6,1997-03-25,2,Denny AA-Size Batteries
146,13,1997-03-28,3,Denny AA-Size Batteries
146,17,1997-03-28,3,Denny AA-Size Batteries
146,11,1997-04-10,3,Denny AA-Size Batteries
146,16,1997-05-05,3,Denny AA-Size Batteries
146,17,1997-05-05,3,Denny AA-Size Batteries
146,15,1997-05-08,3,Denny AA-Size Batteries
146,7,1997-05-14,4,Denny AA-Size Batteries
146,15,1997-05-19,3,Denny AA-Size Batteries
146,14,1997-06-03,1,Denny AA-Size Batteries
146,11,1997-06-11,3,Denny AA-Size Batteries
146,17,1997-06-15,4,Denny AA-Size Batteries
146,22,1997-06-21,1,Denny AA-Size Batteries
146,3,1997-06-22,3,Denny AA-Size Batteries
146,6,1997-06-22,3,Denny AA-Size Batteries
146,13,1997-06-23,3,Denny AA-Size Batteries
146,16,1997-06-27,4,Denny AA-Size Batteries
146,16,1997-07-04,3,Denny AA-Size Batteries
146,17,1997-07-06,3,Denny AA-Size Batteries
146,13,1997-07-20,3,Denny AA-Size Batteries
146,24,1997-07-22,4,Denny AA-Size Batteries
146,16,1997-07-27,3,Denny AA-Size Batteries
146,11,1997-07-29,4,Denny AA-Size Batteries
146,7,1997-08-04,5,Denny AA-Size Batteries
146,13,1997-08-04,3,Denny AA-Size Batteries
146,6,1997-08-05,3,Denny AA-Size Batteries
146,11,1997-08-13,3,Denny AA-Size Batteries
146,7,1997-08-15,4,Denny AA-Size Batteries
146,17,1997-08-15,3,Denny AA-Size Batteries
146,16,1997-08-16,4,Denny AA-Size Batteries
146,11,1997-09-02,3,Denny AA-Size Batteries
146,24,1997-09-06,4,Denny AA-Size Batteries
146,23,1997-09-11,2,Denny AA-Size Batteries
146,3,1997-09-23,4,Denny AA-Size Batteries
146,16,1997-10-23,3,Denny AA-Size Batteries
146,3,1997-11-07,3,Denny AA-Size Batteries
146,6,1997-11-10,5,Denny AA-Size Batteries
146,17,1997-12-21,4,Denny AA-Size Batteries
146,11,1997-12-22,3,Denny AA-Size Batteries
146,17,1997-12-25,2,Denny AA-Size Batteries
146,24,1997-12-27,3,Denny AA-Size Batteries
166,23,1997-01-03,3,Robust Monthly Sports Magazine
166,13,1997-01-11,3,Robust Monthly Sports Magazine
166,3,1997-01-25,3,Robust Monthly Sports Magazine
166,22,1997-01-27,1,Robust Monthly Sports Magazine
166,7,1997-02-15,3,Robust Monthly Sports Magazine
166,24,1997-02-16,3,Robust Monthly Sports Magazine
166,11,1997-02-27,3,Robust Monthly Sports Magazine
166,23,1997-03-01,3,Robust Monthly Sports Magazine
166,16,1997-03-16,4,Robust Monthly Sports Magazine
166,24,1997-04-03,3,Robust Monthly Sports Magazine
166,6,1997-04-13,2,Robust Monthly Sports Magazine
166,17,1997-04-13,2,Robust Monthly Sports Magazine
166,24,1997-04-13,4,Robust Monthly Sports Magazine
166,24,1997-04-16,3,Robust Monthly Sports Magazine
166,3,1997-05-03,3,Robust Monthly Sports Magazine
166,24,1997-05-07,4,Robust Monthly Sports Magazine
166,13,1997-05-09,3,Robust Monthly Sports Magazine
166,16,1997-05-15,4,Robust Monthly Sports Magazine
166,24,1997-05-15,3,Robust Monthly Sports Magazine
166,7,1997-05-21,3,Robust Monthly Sports Magazine
166,13,1997-06-03,2,Robust Monthly Sports Magazine
166,3,1997-06-11,3,Robust Monthly Sports Magazine
166,6,1997-06-12,3,Robust Monthly Sports Magazine
166,7,1997-06-12,6,Robust Monthly Sports Magazine
166,15,1997-06-15,4,Robust Monthly Sports Magazine
166,23,1997-06-17,3,Robust Monthly Sports Magazine
166,6,1997-06-21,2,Robust Monthly Sports Magazine
166,16,1997-06-23,2,Robust Monthly Sports Magazine
166,23,1997-06-30,3,Robust Monthly Sports Magazine
166,7,1997-07-10,5,Robust Monthly Sports Magazine
166,3,1997-07-16,2,Robust Monthly Sports Magazine
166,15,1997-07-23,4,Robust Monthly Sports Magazine
166,13,1997-07-27,2,Robust Monthly Sports Magazine
166,7,1997-08-04,3,Robust Monthly Sports Magazine
166,17,1997-08-14,2,Robust Monthly Sports Magazine
166,11,1997-09-02,3,Robust Monthly Sports Magazine
166,6,1997-09-08,5,Robust Monthly Sports Magazine
166,3,1997-09-12,4,Robust Monthly Sports Magazine
166,3,1997-10-12,2,Robust Monthly Sports Magazine
166,11,1997-10-15,5,Robust Monthly Sports Magazine
166,15,1997-10-15,3,Robust Monthly Sports Magazine
166,7,1997-10-20,4,Robust Monthly Sports Magazine
166,3,1997-11-06,2,Robust Monthly Sports Magazine
166,24,1997-11-09,4,Robust Monthly Sports Magazine
166,13,1997-11-18,3,Robust Monthly Sports Magazine
166,13,1997-11-30,3,Robust Monthly Sports Magazine
166,11,1997-12-20,4,Robust Monthly Sports Magazine
166,17,1997-12-25,4,Robust Monthly Sports Magazine
177,23,1997-01-03,2,High Top Prepared Salad
177,11,1997-01-07,3,High Top Prepared Salad
177,13,1997-01-07,3,High Top Prepared Salad
177,13,1997-01-11,3,High Top Prepared Salad
177,7,1997-01-19,3,High Top Prepared Salad
177,6,1997-02-05,3,High Top Prepared Salad
177,17,1997-02-10,2,High Top Prepared Salad
177,17,1997-02-12,4,High Top Prepared Salad
177,13,1997-02-19,4,High Top Prepared Salad
177,24,1997-02-23,3,High Top Prepared Salad
177,7,1997-02-25,3,High Top Prepared Salad
177,13,1997-03-04,4,High Top Prepared Salad
177,11,1997-03-05,4,High Top Prepared Salad
177,6,1997-03-20,4,High Top Prepared Salad
177,11,1997-03-21,4,High Top Prepared Salad
177,13,1997-03-21,2,High Top Prepared Salad
177,11,1997-04-01,4,High Top Prepared Salad
177,24,1997-04-04,4,High Top Prepared Salad
177,13,1997-04-12,4,High Top Prepared Salad
177,6,1997-04-16,3,High Top Prepared Salad
177,24,1997-05-02,3,High Top Prepared Salad
177,13,1997-05-09,2,High Top Prepared Salad
177,16,1997-05-17,4,High Top Prepared Salad
177,13,1997-05-29,4,High Top Prepared Salad
177,16,1997-06-27,3,High Top Prepared Salad
177,17,1997-07-06,3,High Top Prepared Salad
177,6,1997-08-12,3,High Top Prepared Salad
177,6,1997-08-17,3,High Top Prepared Salad
177,3,1997-09-02,3,High Top Prepared Salad
177,15,1997-09-02,2,High Top Prepared Salad
177,15,1997-09-08,3,High Top Prepared Salad
177,3,1997-09-12,4,High Top Prepared Salad
177,6,1997-10-07,3,High Top Prepared Salad
177,13,1997-10-21,3,High Top Prepared Salad
177,6,1997-10-27,3,High Top Prepared Salad
177,15,1997-10-27,2,High Top Prepared Salad
177,3,1997-11-11,4,High Top Prepared Salad
177,16,1997-11-22,4,High Top Prepared Salad
177,16,1997-12-05,4,High Top Prepared Salad
177,17,1997-12-07,3,High Top Prepared Salad
177,3,1997-12-09,4,High Top Prepared Salad
177,24,1997-12-18,4,High Top Prepared Salad
177,17,1997-12-21,3,High Top Prepared Salad
177,6,1997-12-29,3,High Top Prepared Salad
210,23,1997-01-03,4,High Top Fuji Apples
210,13,1997-01-07,3,High Top Fuji Apples
210,16,1997-02-03,4,High Top Fuji Apples
210,15,1997-02-04,3,High Top Fuji Apples
210,11,1997-02-05,5,High Top Fuji Apples
210,17,1997-02-10,3,High Top Fuji Apples
210,16,1997-02-26,3,High Top Fuji Apples
210,7,1997-03-13,4,High Top Fuji Apples
210,3,1997-03-17,3,High Top Fuji Apples
210,13,1997-04-12,2,High Top Fuji Apples
210,16,1997-04-15,2,High Top Fuji Apples
210,3,1997-04-26,3,High Top Fuji Apples
210,15,1997-05-08,3,High Top Fuji Apples
210,13,1997-05-09,2,High Top Fuji Apples
210,17,1997-05-09,2,High Top Fuji Apples
210,7,1997-05-16,3,High Top Fuji Apples
210,2,1997-05-17,1,High Top Fuji Apples
210,6,1997-05-19,3,High Top Fuji Apples
210,13,1997-06-03,3,High Top Fuji Apples
210,23,1997-06-14,3,High Top Fuji Apples
210,11,1997-06-19,4,High Top Fuji Apples
210,7,1997-06-22,2,High Top Fuji Apples
210,16,1997-07-04,3,High Top Fuji Apples
210,7,1997-07-10,3,High Top Fuji Apples
210,15,1997-07-23,3,High Top Fuji Apples
210,15,1997-09-04,3,High Top Fuji Apples
210,23,1997-09-16,4,High Top Fuji Apples
210,13,1997-09-18,3,High Top Fuji Apples
210,15,1997-09-18,3,High Top Fuji Apples
210,16,1997-09-23,3,High Top Fuji Apples
210,3,1997-10-22,3,High Top Fuji Apples
210,17,1997-11-03,4,High Top Fuji Apples
210,11,1997-11-15,4,High Top Fuji Apples
210,17,1997-12-07,3,High Top Fuji Apples
210,6,1997-12-16,3,High Top Fuji Apples
232,23,1997-01-03,2,Best Choice Salsa Dip
232,17,1997-01-13,5,Best Choice Salsa Dip
232,7,1997-01-19,3,Best Choice Salsa Dip
232,3,1997-01-21,4,Best Choice Salsa Dip
232,17,1997-01-26,7,Best Choice Salsa Dip
232,24,1997-02-03,2,Best Choice Salsa Dip
232,16,1997-02-18,2,Best Choice Salsa Dip
232,13,1997-03-04,2,Best Choice Salsa Dip
232,15,1997-03-05,2,Best Choice Salsa Dip
232,17,1997-03-28,3,Best Choice Salsa Dip
232,17,1997-03-29,2,Best Choice Salsa Dip
232,15,1997-04-02,4,Best Choice Salsa Dip
232,3,1997-04-04,3,Best Choice Salsa Dip
232,7,1997-04-05,3,Best Choice Salsa Dip
232,13,1997-04-12,4,Best Choice Salsa Dip
232,2,1997-04-23,1,Best Choice Salsa Dip
232,15,1997-05-19,3,Best Choice Salsa Dip
232,17,1997-05-29,3,Best Choice Salsa Dip
232,13,1997-06-17,3,Best Choice Salsa Dip
232,11,1997-06-20,3,Best Choice Salsa Dip
232,16,1997-06-27,2,Best Choice Salsa Dip
232,17,1997-07-05,6,Best Choice Salsa Dip
232,6,1997-07-11,4,Best Choice Salsa Dip
232,24,1997-07-14,3,Best Choice Salsa Dip
232,7,1997-07-20,3,Best Choice Salsa Dip
232,13,1997-07-27,6,Best Choice Salsa Dip
232,13,1997-08-04,3,Best Choice Salsa Dip
232,13,1997-08-06,3,Best Choice Salsa Dip
232,11,1997-08-07,3,Best Choice Salsa Dip
232,15,1997-08-17,4,Best Choice Salsa Dip
232,24,1997-08-23,3,Best Choice Salsa Dip
232,13,1997-08-24,3,Best Choice Salsa Dip
232,23,1997-08-26,3,Best Choice Salsa Dip
232,3,1997-09-02,3,Best Choice Salsa Dip
232,11,1997-09-07,3,Best Choice Salsa Dip
232,7,1997-09-19,4,Best Choice Salsa Dip
232,14,1997-09-19,1,Best Choice Salsa Dip
232,24,1997-09-23,2,Best Choice Salsa Dip
232,17,1997-10-21,3,Best Choice Salsa Dip
232,16,1997-10-22,2,Best Choice Salsa Dip
232,23,1997-10-23,3,Best Choice Salsa Dip
232,17,1997-11-10,3,Best Choice Salsa Dip
232,15,1997-11-17,2,Best Choice Salsa Dip
232,11,1997-11-26,4,Best Choice Salsa Dip
232,13,1997-11-30,2,Best Choice Salsa Dip
232,15,1997-12-06,2,Best Choice Salsa Dip
232,17,1997-12-07,2,Best Choice Salsa Dip
232,11,1997-12-11,3,Best Choice Salsa Dip
232,13,1997-12-14,4,Best Choice Salsa Dip
232,16,1997-12-25,2,Best Choice Salsa Dip
340,23,1997-01-03,4,Better Chicken Ramen Soup
340,3,1997-01-06,3,Better Chicken Ramen Soup
340,6,1997-01-14,3,Better Chicken Ramen Soup
340,13,1997-01-20,3,Better Chicken Ramen Soup
340,13,1997-01-21,2,Better Chicken Ramen Soup
340,15,1997-01-25,3,Better Chicken Ramen Soup
340,2,1997-01-29,1,Better Chicken Ramen Soup
340,3,1997-02-14,3,Better Chicken Ramen Soup
340,15,1997-02-15,3,Better Chicken Ramen Soup
340,11,1997-02-27,3,Better Chicken Ramen Soup
340,24,1997-03-09,3,Better Chicken Ramen Soup
340,6,1997-03-10,4,Better Chicken Ramen Soup
340,7,1997-03-21,3,Better Chicken Ramen Soup
340,11,1997-03-21,3,Better Chicken Ramen Soup
340,15,1997-03-22,3,Better Chicken Ramen Soup
340,6,1997-03-25,2,Better Chicken Ramen Soup
340,14,1997-04-10,2,Better Chicken Ramen Soup
340,17,1997-04-13,2,Better Chicken Ramen Soup
340,16,1997-04-14,3,Better Chicken Ramen Soup
340,11,1997-05-02,3,Better Chicken Ramen Soup
340,17,1997-05-03,3,Better Chicken Ramen Soup
340,13,1997-05-09,5,Better Chicken Ramen Soup
340,11,1997-05-11,4,Better Chicken Ramen Soup
340,23,1997-05-16,3,Better Chicken Ramen Soup
340,14,1997-05-20,1,Better Chicken Ramen Soup
340,15,1997-05-21,2,Better Chicken Ramen Soup
340,7,1997-06-05,3,Better Chicken Ramen Soup
340,16,1997-07-02,2,Better Chicken Ramen Soup
340,15,1997-07-04,2,Better Chicken Ramen Soup
340,13,1997-07-06,2,Better Chicken Ramen Soup
340,13,1997-07-27,8,Better Chicken Ramen Soup
340,16,1997-07-27,5,Better Chicken Ramen Soup
340,3,1997-08-12,2,Better Chicken Ramen Soup
340,15,1997-08-17,3,Better Chicken Ramen Soup
340,15,1997-08-28,4,Better Chicken Ramen Soup
340,11,1997-09-02,3,Better Chicken Ramen Soup
340,23,1997-09-04,4,Better Chicken Ramen Soup
340,7,1997-09-08,3,Better Chicken Ramen Soup
340,15,1997-09-08,4,Better Chicken Ramen Soup
340,13,1997-09-10,4,Better Chicken Ramen Soup
340,23,1997-09-16,2,Better Chicken Ramen Soup
340,16,1997-09-29,3,Better Chicken Ramen Soup
340,17,1997-10-06,7,Better Chicken Ramen Soup
340,6,1997-10-07,4,Better Chicken Ramen Soup
340,15,1997-10-15,2,Better Chicken Ramen Soup
340,13,1997-10-21,2,Better Chicken Ramen Soup
340,24,1997-11-14,2,Better Chicken Ramen Soup
340,13,1997-11-16,3,Better Chicken Ramen Soup
340,17,1997-11-28,3,Better Chicken Ramen Soup
340,3,1997-12-09,3,Better Chicken Ramen Soup
340,13,1997-12-14,3,Better Chicken Ramen Soup
340,23,1997-12-17,3,Better Chicken Ramen Soup
340,17,1997-12-21,4,Better Chicken Ramen Soup
340,11,1997-12-22,4,Better Chicken Ramen Soup
340,15,1997-12-23,3,Better Chicken Ramen Soup
340,3,1997-12-27,2,Better Chicken Ramen Soup
340,3,1997-12-28,2,Better Chicken Ramen Soup
369,23,1997-01-03,2,Carlson Chocolate Milk
369,23,1997-01-09,3,Carlson Chocolate Milk
369,24,1997-01-10,3,Carlson Chocolate Milk
369,17,1997-01-11,3,Carlson Chocolate Milk
369,24,1997-01-11,3,Carlson Chocolate Milk
369,17,1997-01-13,2,Carlson Chocolate Milk
369,17,1997-01-26,2,Carlson Chocolate Milk
369,16,1997-02-02,2,Carlson Chocolate Milk
369,11,1997-02-11,3,Carlson Chocolate Milk
369,6,1997-02-12,3,Carlson Chocolate Milk
369,7,1997-02-13,2,Carlson Chocolate Milk
369,22,1997-02-14,2,Carlson Chocolate Milk
369,24,1997-02-16,4,Carlson Chocolate Milk
369,13,1997-02-22,3,Carlson Chocolate Milk
369,7,1997-03-13,2,Carlson Chocolate Milk
369,15,1997-03-14,4,Carlson Chocolate Milk
369,15,1997-03-15,2,Carlson Chocolate Milk
369,13,1997-03-21,6,Carlson Chocolate Milk
369,24,1997-03-27,3,Carlson Chocolate Milk
369,13,1997-04-14,3,Carlson Chocolate Milk
369,17,1997-04-23,3,Carlson Chocolate Milk
369,11,1997-05-08,3,Carlson Chocolate Milk
369,17,1997-05-09,3,Carlson Chocolate Milk
369,13,1997-05-22,4,Carlson Chocolate Milk
369,16,1997-06-04,3,Carlson Chocolate Milk
369,17,1997-06-16,4,Carlson Chocolate Milk
369,6,1997-06-21,3,Carlson Chocolate Milk
369,17,1997-06-21,2,Carlson Chocolate Milk
369,16,1997-06-23,4,Carlson Chocolate Milk
369,2,1997-06-29,2,Carlson Chocolate Milk
369,17,1997-07-02,3,Carlson Chocolate Milk
369,16,1997-07-04,4,Carlson Chocolate Milk
369,24,1997-07-17,4,Carlson Chocolate Milk
369,13,1997-07-28,4,Carlson Chocolate Milk
369,7,1997-08-15,3,Carlson Chocolate Milk
369,3,1997-08-18,2,Carlson Chocolate Milk
369,24,1997-08-21,3,Carlson Chocolate Milk
369,24,1997-08-23,2,Carlson Chocolate Milk
369,24,1997-08-25,2,Carlson Chocolate Milk
369,13,1997-08-27,2,Carlson Chocolate Milk
369,13,1997-09-01,4,Carlson Chocolate Milk
369,13,1997-09-11,3,Carlson Chocolate Milk
369,23,1997-09-16,2,Carlson Chocolate Milk
369,14,1997-09-19,2,Carlson Chocolate Milk
369,17,1997-10-06,3,Carlson Chocolate Milk
369,17,1997-10-10,4,Carlson Chocolate Milk
369,11,1997-10-15,4,Carlson Chocolate Milk
369,11,1997-10-18,4,Carlson Chocolate Milk
369,6,1997-10-24,4,Carlson Chocolate Milk
369,15,1997-11-02,2,Carlson Chocolate Milk
369,7,1997-11-07,5,Carlson Chocolate Milk
369,24,1997-11-08,2,Carlson Chocolate Milk
369,7,1997-11-13,3,Carlson Chocolate Milk
369,16,1997-11-15,2,Carlson Chocolate Milk
369,6,1997-11-26,3,Carlson Chocolate Milk
369,16,1997-12-05,4,Carlson Chocolate Milk
369,24,1997-12-07,3,Carlson Chocolate Milk
369,11,1997-12-16,4,Carlson Chocolate Milk
390,23,1997-01-03,3,Urban Small Eggs
390,15,1997-01-05,4,Urban Small Eggs
390,24,1997-01-10,4,Urban Small Eggs
390,6,1997-01-14,3,Urban Small Eggs
390,24,1997-01-17,3,Urban Small Eggs
390,16,1997-01-19,4,Urban Small Eggs
390,16,1997-02-02,3,Urban Small Eggs
390,24,1997-02-03,4,Urban Small Eggs
390,7,1997-02-15,2,Urban Small Eggs
390,11,1997-02-20,4,Urban Small Eggs
390,16,1997-02-27,3,Urban Small Eggs
390,13,1997-03-04,3,Urban Small Eggs
390,16,1997-03-08,4,Urban Small Eggs
390,22,1997-03-14,2,Urban Small Eggs
390,3,1997-03-17,4,Urban Small Eggs
390,13,1997-03-21,3,Urban Small Eggs
390,11,1997-03-22,3,Urban Small Eggs
390,17,1997-03-22,4,Urban Small Eggs
390,7,1997-03-24,3,Urban Small Eggs
390,11,1997-04-01,4,Urban Small Eggs
